representation,objective,seed,epoch,train_loss,validation_loss,validation_tuple_count,validation_chunk_weighting,optimizer,df,optimizer_updates,optimizer_updates_cumulative,all_trainable_gradients_finite_each_update,tuple_batch_sizes,validation_bank_hash,fit_manifest_digest
complex,all9,101,30,0.3783392144268736,0.452873454338465,12480,exact tuple sum/count,AdamW,4.0,150,4650,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,31,0.37729750529918366,0.4469565244821402,12480,exact tuple sum/count,AdamW,4.0,150,4800,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,32,0.37526544126660905,0.4504177463360322,12480,exact tuple sum/count,AdamW,4.0,150,4950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,33,0.37711996926745744,0.4511005135682913,12480,exact tuple sum/count,AdamW,4.0,150,5100,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,34,0.37581004341010377,0.4517042277715145,12480,exact tuple sum/count,AdamW,4.0,150,5250,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,35,0.3749518674257315,0.4493843032763554,12480,exact tuple sum/count,AdamW,4.0,150,5400,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,36,0.3732412234385875,0.4527263720830282,12480,exact tuple sum/count,AdamW,4.0,150,5550,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,101,37,0.3733475926236155,0.4467497950945145,12480,exact tuple sum/count,AdamW,4.0,150,5700,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",99a341d90bb2b498a9f2a760539b90762257235fdcef53e917333a7e1a24d3c5,8d970a2de3df96187c5aa0acef84506eedb554d5a4f1e912c7d027d382664bc1
complex,all9,202,0,0.5940634424908263,0.4734679028009757,12480,exact tuple sum/count,AdamW,4.0,150,150,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,1,0.40882435698321357,0.4648611718263382,12480,exact tuple sum/count,AdamW,4.0,150,300,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,2,0.40132530442027614,0.45916477181972604,12480,exact tuple sum/count,AdamW,4.0,150,450,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,3,0.3989276588962344,0.45776129747048405,12480,exact tuple sum/count,AdamW,4.0,150,600,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,4,0.3983485269026904,0.4620391164070521,12480,exact tuple sum/count,AdamW,4.0,150,750,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,5,0.3959922272421588,0.45588948604388113,12480,exact tuple sum/count,AdamW,4.0,150,900,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,6,0.3922039933396505,0.4530051888563694,12480,exact tuple sum/count,AdamW,4.0,150,1050,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,7,0.3911805690234185,0.4482970726795686,12480,exact tuple sum/count,AdamW,4.0,150,1200,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,8,0.38966413000903005,0.45125163273933605,12480,exact tuple sum/count,AdamW,4.0,150,1350,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,9,0.3896181769263115,0.4494792890854371,12480,exact tuple sum/count,AdamW,4.0,150,1500,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,10,0.38847277350317805,0.4477594265571007,12480,exact tuple sum/count,AdamW,4.0,150,1650,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,11,0.3878430019430223,0.4525598527529301,12480,exact tuple sum/count,AdamW,4.0,150,1800,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,12,0.38689457455904464,0.44800888972404673,12480,exact tuple sum/count,AdamW,4.0,150,1950,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,13,0.3869812621704591,0.4474225615843748,12480,exact tuple sum/count,AdamW,4.0,150,2100,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,14,0.3857407533163197,0.4519744006487039,12480,exact tuple sum/count,AdamW,4.0,150,2250,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
complex,all9,202,15,0.38520688705352407,0.4468630243570377,12480,exact tuple sum/count,AdamW,4.0,150,2400,true,"[256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,32]",234f4e4c64737f166e1564e0fc51a324ffc08185c395ff2122d72aec6d2d47e6,2c9b3ab842fc1570768216c3c84d0693e323991af5955498cb704286b0b466a0
