scenario,time_bin,availability_time_s,detector,status,reason,score,ll0,ll1,n,k0,k1,epoch_count,prn_count,geometry_valid,geometry_mode,offline_oracle_geometry,causal_deployment_ready
cleanDynamic,0,0.49980736,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,3631,9,,unavailable,False,False
cleanDynamic,0,0.49980736,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,3631,9,,,,
cleanDynamic,0,0.49980736,Power-only,AVAILABLE,,10655739726994.02,,,,,,3631,9,,,,
cleanDynamic,0,0.49980736,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,3631,9,,,,
cleanDynamic,0,0.49980736,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,3631,9,,,,
cleanDynamic,1,0.99980672,A1,AVAILABLE,,-7295.3164204207715,-119364.03217833457,-118454.64797045762,9000,1001,2002,4500,9,,,,
cleanDynamic,1,0.99980672,A2,AVAILABLE,,-14590.632840841543,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,1,0.99980672,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,Power-only,AVAILABLE,,10707116958214.975,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,1,0.99980672,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,2,1.49980608,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,Power-only,AVAILABLE,,10823158243143.7,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,2,1.49980608,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,A1,AVAILABLE,,-7044.5919233247405,-119650.40320419165,-118615.65674776668,9000,1001,2002,4500,9,,,,
cleanDynamic,3,1.99980544,A2,AVAILABLE,,-14089.183846649481,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,3,1.99980544,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,Power-only,AVAILABLE,,10921098004357.557,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,3,1.99980544,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,4,2.49980476,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,Power-only,AVAILABLE,,10985048487145.04,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,4,2.49980476,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,A1,AVAILABLE,,-6991.557736849267,-119834.42647766872,-118773.16292800602,9000,1001,2002,4500,9,,,,
cleanDynamic,5,2.99980412,A2,AVAILABLE,,-13983.115473698534,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,5,2.99980412,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,Power-only,AVAILABLE,,10922657669920.666,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,5,2.99980412,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,A1,AVAILABLE,,-7444.7879438698,-119387.32612202117,-118552.67767586873,9000,1001,2002,4500,9,,,,
cleanDynamic,6,3.49980348,A2,AVAILABLE,,-14889.5758877396,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,6,3.49980348,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,Power-only,AVAILABLE,,10836936698271.398,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,6,3.49980348,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,A1,AVAILABLE,,-7329.935508749069,-119523.40280106988,-118631.32813735708,9000,1001,2002,4500,9,,,,
cleanDynamic,7,3.99980284,A2,AVAILABLE,,-14742.347078124352,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,7,3.99980284,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,Power-only,AVAILABLE,,10851539283759.992,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,7,3.99980284,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,A1,AVAILABLE,,-7385.880502478452,-119325.19420968744,-118461.09204283933,9000,1001,2002,4500,9,,,,
cleanDynamic,8,4.4998022,A2,AVAILABLE,,-14771.761004956905,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,8,4.4998022,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,Power-only,AVAILABLE,,10838915361217.98,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,8,4.4998022,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,A1,AVAILABLE,,-7332.297153685358,-119657.34841998176,-118766.4545787371,9000,1001,2002,4500,9,,,,
cleanDynamic,9,4.99980156,A2,AVAILABLE,,-14664.594307370717,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4500,9,,unavailable,False,False
cleanDynamic,9,4.99980156,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,Power-only,AVAILABLE,,10961442261610.605,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4500,9,,,,
cleanDynamic,9,4.99980156,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4500,9,,,,
cleanDynamic,10,5.49980088,A1,AVAILABLE,,-7578.798964045738,-119180.17249746775,-118412.52956140328,9000,1001,2002,4695,10,,,,
cleanDynamic,10,5.49980088,A2,AVAILABLE,,-15157.597928091476,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,4695,10,,unavailable,False,False
cleanDynamic,10,5.49980088,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,Power-only,AVAILABLE,,10325672023524.514,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,4695,10,,,,
cleanDynamic,10,5.49980088,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,4695,10,,,,
cleanDynamic,11,5.99980024,A1,AVAILABLE,,-7336.37531453144,-119751.50260541575,-118862.64784459413,9000,1001,2002,5000,10,,,,
cleanDynamic,11,5.99980024,A2,AVAILABLE,,-14672.75062906288,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5000,10,,unavailable,False,False
cleanDynamic,11,5.99980024,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,Power-only,AVAILABLE,,10343671925559.611,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,5000,10,,,,
cleanDynamic,11,5.99980024,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5000,10,,unavailable,False,False
cleanDynamic,12,6.4997996,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,Power-only,AVAILABLE,,10115872263934.955,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,B0-native,UNAVAILABLE_B0_SUPPORT,,,,,,,,5000,10,,,,
cleanDynamic,12,6.4997996,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5000,10,,unavailable,False,False
cleanDynamic,13,6.99979896,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,Power-only,AVAILABLE,,9975000503891.521,,,,,,5000,10,,,,
cleanDynamic,13,7.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5000,10,,,,
cleanDynamic,13,6.99979896,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5000,10,,unavailable,False,False
cleanDynamic,14,7.49979832,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,Power-only,AVAILABLE,,10108039423855.982,,,,,,5000,10,,,,
cleanDynamic,14,7.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5000,10,,,,
cleanDynamic,14,7.49979832,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5000,10,,unavailable,False,False
cleanDynamic,15,7.99979764,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,Power-only,AVAILABLE,,10113253393384.855,,,,,,5000,10,,,,
cleanDynamic,15,8.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5000,10,,,,
cleanDynamic,15,7.99979764,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5000,10,,,,
cleanDynamic,16,8.499797,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5351,11,,unavailable,False,False
cleanDynamic,16,8.499797,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,Power-only,AVAILABLE,,9393852686226.533,,,,,,5351,11,,,,
cleanDynamic,16,8.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5351,11,,,,
cleanDynamic,16,8.499797,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5351,11,,,,
cleanDynamic,17,8.99979636,A1,AVAILABLE,,-7726.516533271759,-119261.48224995765,-118567.6980985062,9000,1001,2002,5500,11,,,,
cleanDynamic,17,8.99979636,A2,AVAILABLE,,-15453.033066543518,,,,,,5500,11,,,,
cleanDynamic,17,8.99979636,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,17,8.99979636,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5500,11,,,,
cleanDynamic,17,8.99979636,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5500,11,,unavailable,False,False
cleanDynamic,17,8.99979636,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,17,8.99979636,Power-only,AVAILABLE,,9377835801864.56,,,,,,5500,11,,,,
cleanDynamic,17,9.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5500,11,,,,
cleanDynamic,17,8.99979636,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5500,11,,unavailable,False,False
cleanDynamic,18,9.49979572,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,Power-only,AVAILABLE,,9327137475810.51,,,,,,5500,11,,,,
cleanDynamic,18,9.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5500,11,,,,
cleanDynamic,18,9.49979572,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5500,11,,unavailable,False,False
cleanDynamic,19,9.99979508,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,Power-only,AVAILABLE,,9343608918652.748,,,,,,5500,11,,,,
cleanDynamic,19,10.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5500,11,,,,
cleanDynamic,19,9.99979508,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5500,11,,unavailable,False,False
cleanDynamic,20,10.49979444,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,Power-only,AVAILABLE,,9362561930696.143,,,,,,5500,11,,,,
cleanDynamic,20,10.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5500,11,,,,
cleanDynamic,20,10.49979444,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,A1,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,A2,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5500,11,,unavailable,False,False
cleanDynamic,21,10.9997938,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,Power-only,AVAILABLE,,9320495664801.797,,,,,,5500,11,,,,
cleanDynamic,21,11.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0,,,,,,5500,11,,,,
cleanDynamic,21,10.9997938,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5500,11,,,,
cleanDynamic,22,11.49979312,A1,AVAILABLE,,-7427.318681277742,-119641.843462694,-118798.46038524553,9000,1001,2002,5422,11,,,,
cleanDynamic,22,11.49979312,A2,AVAILABLE,,-14854.637362555484,,,,,,5422,11,,,,
cleanDynamic,22,11.49979312,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,5422,11,,,,
cleanDynamic,22,11.49979312,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,5422,11,,,,
cleanDynamic,22,11.49979312,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,5422,11,,unavailable,False,False
cleanDynamic,22,11.49979312,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,5422,11,,,,
cleanDynamic,22,11.49979312,Power-only,AVAILABLE,,9311653851124.33,,,,,,5422,11,,,,
cleanDynamic,22,11.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0002442599119566532,,,,,,5422,11,,,,
cleanDynamic,22,11.49979312,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,5422,11,,,,
cleanDynamic,23,11.99979248,A1,AVAILABLE,,-228.0920583265705,-5984.583948287481,-5942.844164090275,450,51,102,3830,11,,,,
cleanDynamic,23,11.99979248,A2,AVAILABLE,,-456.184116653141,,,,,,3830,11,,,,
cleanDynamic,23,11.99979248,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,3830,11,,,,
cleanDynamic,23,11.99979248,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,3830,11,,,,
cleanDynamic,23,11.99979248,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,3830,11,,unavailable,False,False
cleanDynamic,23,11.99979248,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,3830,11,,,,
cleanDynamic,23,11.99979248,Power-only,AVAILABLE,,9229701905796.771,,,,,,3830,11,,,,
cleanDynamic,23,12.16622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.0028832702716599184,,,,,,3830,11,,,,
cleanDynamic,23,11.99979248,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,3830,11,,,,
cleanDynamic,24,12.49979184,A1,AVAILABLE,,-210.8949413134177,-5959.185973229412,-5908.84763052563,450,51,102,3600,11,,,,
cleanDynamic,24,12.49979184,A2,AVAILABLE,,-421.7898826268354,,,,,,3600,11,,,,
cleanDynamic,24,12.49979184,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,3600,11,,,,
cleanDynamic,24,12.49979184,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,3600,11,,,,
cleanDynamic,24,12.49979184,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,3600,11,,unavailable,False,False
cleanDynamic,24,12.49979184,Neural-with-energy,UNAVAILABLE_INVALID_FIT,,,,,,,,3600,11,,,,
cleanDynamic,24,12.49979184,Power-only,AVAILABLE,,9215669723767.7,,,,,,3600,11,,,,
cleanDynamic,24,12.66622516,B0-native,AVAILABLE_SAVED_NATIVE_SCORE_REPLAY_WITH_NODE_LINEAGE_GAP,,0.009325993253436134,,,,,,3600,11,,,,
cleanDynamic,24,12.49979184,Noise-floor-only,UNAVAILABLE_SOURCE_NOT_PRESENT,,,,,,,,3600,11,,,,
cleanDynamic,25,12.9997912,A1,AVAILABLE,,-196.13355883639622,-5973.624980523411,-5915.905946581118,450,51,102,3600,11,,,,
cleanDynamic,25,12.9997912,A2,AVAILABLE,,-436.5510404680988,,,,,,3600,11,,,,
cleanDynamic,25,12.9997912,A3,UNAVAILABLE_INVALID_FIT,,,,,,,,3600,11,,,,
cleanDynamic,25,12.9997912,A4,UNAVAILABLE_INVALID_FIT,boundary_or_nonconvergence,,,,,,,3600,11,,,,
cleanDynamic,25,12.9997912,Full,UNAVAILABLE_INVALID_GEOMETRY,,,,,,,,3600,11,,unavailable,False,False
