scenario,model,model_seed,policy_seed,ordered_path,count,fraction
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-2-0,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-2-7,33,0.0037313432835820895
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-2-8,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-7-0,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-7-2,36,0.004070556309362279
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-7-8,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-8-0,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-8-2,18,0.0020352781546811396
cleanStatic,complex random K7 policy11,101,11,3-5-6-1-8-7,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-0-1,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-0-7,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-0-8,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-1-0,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-1-7,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-1-8,32,0.003618272274988693
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-7-0,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-7-1,32,0.003618272274988693
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-7-8,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-8-0,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-8-1,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-6-2-8-7,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-0-1,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-0-2,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-0-8,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-1-0,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-1-2,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-1-8,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-2-0,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-2-1,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-2-8,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-8-0,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-8-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-6-7-8-2,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-0-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-0-2,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-0-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-1-0,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-1-2,19,0.0021483491632745366
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-1-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-2-0,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-2-1,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-2-7,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-7-0,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-7-1,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-6-8-7-2,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-1-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-1-6,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-1-8,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-2-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-2-6,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-2-8,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-6-1,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-6-2,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-6-8,38,0.004296698326549073
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-8-1,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-8-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-0-8-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-0-2,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-0-6,18,0.0020352781546811396
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-0-8,18,0.0020352781546811396
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-2-0,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-2-6,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-2-8,13,0.0014699231117141565
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-6-0,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-6-2,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-6-8,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-8-0,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-8-2,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-1-8-6,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-0-1,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-0-6,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-0-8,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-1-0,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-1-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-1-8,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-6-0,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-6-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-6-8,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-8-0,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-8-1,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-7-2-8-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-0-1,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-0-2,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-0-8,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-1-0,18,0.0020352781546811396
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-1-2,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-1-8,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-2-0,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-2-1,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-2-8,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-8-0,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-8-1,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-7-6-8-2,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-0-1,18,0.0020352781546811396
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-0-2,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-0-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-1-0,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-1-2,32,0.003618272274988693
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-1-6,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-2-0,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-2-1,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-2-6,33,0.0037313432835820895
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-6-0,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-6-1,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-7-8-6-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-1-2,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-1-6,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-1-7,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-2-1,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-2-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-2-7,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-6-1,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-6-2,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-6-7,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-7-1,33,0.0037313432835820895
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-7-2,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-0-7-6,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-0-2,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-0-6,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-0-7,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-2-0,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-2-6,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-2-7,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-6-0,25,0.0028267752148349165
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-6-2,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-6-7,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-7-0,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-7-2,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-8-1-7-6,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-0-1,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-0-6,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-0-7,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-1-0,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-1-6,13,0.0014699231117141565
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-1-7,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-6-0,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-6-1,34,0.003844414292175486
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-6-7,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-7-0,19,0.0021483491632745366
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-7-1,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-8-2-7-6,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-0-1,23,0.002600633197648123
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-0-2,19,0.0021483491632745366
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-0-7,20,0.002261420171867933
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-1-0,26,0.002939846223428313
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-1-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-1-7,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-2-0,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-2-1,19,0.0021483491632745366
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-2-7,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-7-0,27,0.0030529172320217096
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-7-1,24,0.0027137042062415195
cleanStatic,complex random K7 policy11,101,11,3-5-8-6-7-2,16,0.0018091361374943465
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-0-1,21,0.0023744911804613297
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-0-2,31,0.0035052012663952963
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-0-6,29,0.0032790592492085028
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-1-0,17,0.001922207146087743
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-1-2,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-1-6,22,0.0024875621890547263
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-2-0,36,0.004070556309362279
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-2-1,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-2-6,30,0.0033921302578018998
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-6-0,28,0.003165988240615106
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-6-1,19,0.0021483491632745366
cleanStatic,complex random K7 policy11,101,11,3-5-8-7-6-2,20,0.002261420171867933
cleanStatic,complex random K5 policy23,101,23,3-5-0-1,308,0.03482587064676617
cleanStatic,complex random K5 policy23,101,23,3-5-0-2,293,0.03312980551786522
cleanStatic,complex random K5 policy23,101,23,3-5-0-6,296,0.03346901854364541
cleanStatic,complex random K5 policy23,101,23,3-5-0-7,295,0.033355947535052013
cleanStatic,complex random K5 policy23,101,23,3-5-0-8,280,0.031659882406151064
cleanStatic,complex random K5 policy23,101,23,3-5-1-0,303,0.03426051560379918
cleanStatic,complex random K5 policy23,101,23,3-5-1-2,294,0.03324287652645862
cleanStatic,complex random K5 policy23,101,23,3-5-1-6,289,0.03267752148349163
cleanStatic,complex random K5 policy23,101,23,3-5-1-7,316,0.03573043871551334
cleanStatic,complex random K5 policy23,101,23,3-5-1-8,299,0.0338082315694256
cleanStatic,complex random K5 policy23,101,23,3-5-2-0,339,0.038331071913161464
cleanStatic,complex random K5 policy23,101,23,3-5-2-1,282,0.03188602442333786
cleanStatic,complex random K5 policy23,101,23,3-5-2-6,263,0.02973767526006332
cleanStatic,complex random K5 policy23,101,23,3-5-2-7,254,0.02872003618272275
cleanStatic,complex random K5 policy23,101,23,3-5-2-8,305,0.03448665762098598
cleanStatic,complex random K5 policy23,101,23,3-5-6-0,308,0.03482587064676617
cleanStatic,complex random K5 policy23,101,23,3-5-6-1,272,0.03075531433740389
cleanStatic,complex random K5 policy23,101,23,3-5-6-2,262,0.029624604251469924
cleanStatic,complex random K5 policy23,101,23,3-5-6-7,301,0.03403437358661239
cleanStatic,complex random K5 policy23,101,23,3-5-6-8,296,0.03346901854364541
cleanStatic,complex random K5 policy23,101,23,3-5-7-0,288,0.032564450474898234
cleanStatic,complex random K5 policy23,101,23,3-5-7-1,307,0.034712799638172774
cleanStatic,complex random K5 policy23,101,23,3-5-7-2,304,0.034373586612392586
cleanStatic,complex random K5 policy23,101,23,3-5-7-6,306,0.03459972862957938
cleanStatic,complex random K5 policy23,101,23,3-5-7-8,310,0.03505201266395296
cleanStatic,complex random K5 policy23,101,23,3-5-8-0,301,0.03403437358661239
cleanStatic,complex random K5 policy23,101,23,3-5-8-1,285,0.032225237449118045
cleanStatic,complex random K5 policy23,101,23,3-5-8-2,287,0.03245137946630484
cleanStatic,complex random K5 policy23,101,23,3-5-8-6,315,0.03561736770691994
cleanStatic,complex random K5 policy23,101,23,3-5-8-7,286,0.03233830845771144
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-2-6,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-2-7,23,0.002600633197648123
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-2-8,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-6-2,25,0.0028267752148349165
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-6-7,17,0.001922207146087743
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-6-8,26,0.002939846223428313
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-7-2,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-7-6,25,0.0028267752148349165
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-7-8,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-8-2,29,0.0032790592492085028
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-8-6,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-1-8-7,34,0.003844414292175486
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-1-6,20,0.002261420171867933
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-1-7,30,0.0033921302578018998
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-1-8,21,0.0023744911804613297
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-6-1,26,0.002939846223428313
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-6-7,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-6-8,20,0.002261420171867933
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-7-1,37,0.004183627317955676
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-7-6,30,0.0033921302578018998
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-7-8,24,0.0027137042062415195
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-8-1,22,0.0024875621890547263
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-8-6,11,0.0012437810945273632
cleanStatic,complex random K7 policy23,101,23,3-5-0-2-8-7,23,0.002600633197648123
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-1-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-1-7,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-1-8,31,0.0035052012663952963
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-2-1,35,0.003957485300768883
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-2-7,30,0.0033921302578018998
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-2-8,24,0.0027137042062415195
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-7-1,23,0.002600633197648123
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-7-2,20,0.002261420171867933
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-7-8,21,0.0023744911804613297
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-8-1,22,0.0024875621890547263
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-8-2,21,0.0023744911804613297
cleanStatic,complex random K7 policy23,101,23,3-5-0-6-8-7,26,0.002939846223428313
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-1-2,19,0.0021483491632745366
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-1-6,28,0.003165988240615106
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-1-8,25,0.0028267752148349165
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-2-1,24,0.0027137042062415195
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-2-6,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-2-8,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-6-1,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-6-2,15,0.0016960651289009499
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-6-8,27,0.0030529172320217096
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-8-1,26,0.002939846223428313
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-8-2,24,0.0027137042062415195
cleanStatic,complex random K7 policy23,101,23,3-5-0-7-8-6,18,0.0020352781546811396
