scenario,model,model_seed,policy_seed,unique_ordered_paths,modal_path,modal_fraction,collapsed_ge_95pct,path_entropy,scenario_phase_entropy_json,tap_frequency_json,mean_inference_ms,mean_queried_side_count,correlation_fraction,interpretation,roc_auc,delta_roc_auc_vs_fixed,delta_roc_auc_vs_random_mean
DS8,complex IG K5,202,,6,3-5-0-1,0.20038613961995733,False,1.782740548635203,"{""excluded"": 1.7821873643243205, ""persistent"": 1.7823130074750475, ""ramp"": 1.7590606212708007, ""stable_pre"": 1.78211953179934, ""takeover"": 1.7835217697515708, ""transition"": 1.7708599289185762}","{""0"": 7047, ""1"": 6640, ""2"": 5995, ""3"": 9841, ""5"": 9841}",2.707142295415609,4.0,0.5,offline replay only; not measured SDR savings,0.43530092592592595,-0.0187268518518518,0.04599151234567905
DS8,complex IG K5,303,,29,3-5-2-1,0.32090234732242656,False,1.9791018381959522,"{""excluded"": 1.8608481025782422, ""persistent"": 1.9866961327382935, ""ramp"": 1.9376399984676884, ""stable_pre"": 1.9486509324008723, ""takeover"": 1.956925113765171, ""transition"": 1.9265487671766526}","{""0"": 933, ""1"": 5301, ""2"": 9308, ""3"": 9841, ""5"": 9841, ""6"": 105, ""7"": 535, ""8"": 3500}",2.7862814249001997,4.0,0.5,offline replay only; not measured SDR savings,0.43530092592592595,-0.0187268518518518,0.04599151234567905
DS8,complex IG K7,101,,59,3-5-0-1-2-6,0.30941977441316937,False,1.9406450031949465,"{""excluded"": 1.813430644422096, ""persistent"": 1.9488422392777907, ""ramp"": 1.8314318053794592, ""stable_pre"": 1.9324019644736141, ""takeover"": 1.8593245039763902, ""transition"": 1.886759344779352}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9425, ""7"": 325, ""8"": 91}",4.014735285040552,6.0,0.75,offline replay only; not measured SDR savings,0.45711805555555557,-0.00888888888888889,0.07886574074074082
DS8,complex IG K7,202,,18,3-5-0-1-2-6,0.08738949293770958,False,2.8451881395964005,"{""excluded"": 2.852327496969483, ""persistent"": 2.8462172195828566, ""ramp"": 2.7836308257106346, ""stable_pre"": 2.826347014249065, ""takeover"": 2.8398546430038802, ""transition"": 2.809119146717877}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 4435, ""7"": 3108, ""8"": 2298}",3.824828841079781,6.0,0.75,offline replay only; not measured SDR savings,0.45711805555555557,-0.00888888888888889,0.07886574074074082
DS8,complex IG K7,303,,76,3-5-2-1-8-0,0.17853876638552993,False,2.858953629637851,"{""excluded"": 2.6304301666897834, ""persistent"": 2.8655239376462136, ""ramp"": 2.7908509516093796, ""stable_pre"": 2.8067684932350128, ""takeover"": 2.800385188090311, ""transition"": 2.814769275904254}","{""0"": 5901, ""1"": 9829, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 125, ""7"": 3844, ""8"": 9824}",4.0772382918469505,6.0,0.75,offline replay only; not measured SDR savings,0.45711805555555557,-0.00888888888888889,0.07886574074074082
DS8,complex K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.016802750811201868,2.0,0.25,offline replay only; not measured SDR savings,0.4072222222222222,,
DS8,complex K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.01684094755250244,2.0,0.25,offline replay only; not measured SDR savings,0.4072222222222222,,
DS8,complex K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.01670697580408973,2.0,0.25,offline replay only; not measured SDR savings,0.4072222222222222,,
DS8,complex all9 phase-destroyed,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013397680782425205,8.0,1.0,offline replay only; not measured SDR savings,0.38614583333333335,,
DS8,complex all9 phase-destroyed,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013000479996917561,8.0,1.0,offline replay only; not measured SDR savings,0.38614583333333335,,
DS8,complex all9 phase-destroyed,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.01273198282640829,8.0,1.0,offline replay only; not measured SDR savings,0.38614583333333335,,
DS8,complex all9 temporal-shuffled,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.01354996148707339,8.0,1.0,offline replay only; not measured SDR savings,0.3709953703703704,,
DS8,complex all9 temporal-shuffled,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.01366686325483558,8.0,1.0,offline replay only; not measured SDR savings,0.3709953703703704,,
DS8,complex all9 temporal-shuffled,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013043834962603395,8.0,1.0,offline replay only; not measured SDR savings,0.3709953703703704,,
DS8,complex all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013839103124495196,8.0,1.0,offline replay only; not measured SDR savings,0.3698726851851852,,
DS8,complex all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013992389938595811,8.0,1.0,offline replay only; not measured SDR savings,0.3698726851851852,,
DS8,complex all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013431931610954793,8.0,1.0,offline replay only; not measured SDR savings,0.3698726851851852,,
DS8,complex fixed K5,101,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841}",0.03432104623910676,4.0,0.5,offline replay only; not measured SDR savings,0.45402777777777775,0.0,0.06471836419753085
DS8,complex fixed K5,202,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841}",0.03375179226722308,4.0,0.5,offline replay only; not measured SDR savings,0.45402777777777775,0.0,0.06471836419753085
DS8,complex fixed K5,303,,1,3-5-2-6,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841}",0.033546433616654804,4.0,0.5,offline replay only; not measured SDR savings,0.45402777777777775,0.0,0.06471836419753085
DS8,complex fixed K7,101,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841}",0.05073217582487546,6.0,0.75,offline replay only; not measured SDR savings,0.46600694444444446,0.0,0.08775462962962971
DS8,complex fixed K7,202,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841}",0.05015638298145422,6.0,0.75,offline replay only; not measured SDR savings,0.46600694444444446,0.0,0.08775462962962971
DS8,complex fixed K7,303,,1,3-5-2-6-1-7,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841}",0.0493918813508772,6.0,0.75,offline replay only; not measured SDR savings,0.46600694444444446,0.0,0.08775462962962971
DS8,complex random K5 policy11,101,11,30,3-5-0-2,0.03688649527487044,False,3.399776489134202,"{""excluded"": 3.3787757249023938, ""persistent"": 3.3992950187223223, ""ramp"": 3.367238702402099, ""stable_pre"": 3.390310548483975, ""takeover"": 3.3628608205498534, ""transition"": 3.3650780664275626}","{""0"": 3330, ""1"": 3260, ""2"": 3249, ""3"": 9841, ""5"": 9841, ""6"": 3270, ""7"": 3316, ""8"": 3257}",0.1408490627253035,4.0,0.5,offline replay only; not measured SDR savings,0.38635416666666667,-0.06767361111111109,-0.002955246913580234
DS8,complex random K5 policy11,202,11,30,3-5-0-2,0.03688649527487044,False,3.399776489134202,"{""excluded"": 3.3787757249023938, ""persistent"": 3.3992950187223223, ""ramp"": 3.367238702402099, ""stable_pre"": 3.390310548483975, ""takeover"": 3.3628608205498534, ""transition"": 3.3650780664275626}","{""0"": 3330, ""1"": 3260, ""2"": 3249, ""3"": 9841, ""5"": 9841, ""6"": 3270, ""7"": 3316, ""8"": 3257}",0.14058828618202937,4.0,0.5,offline replay only; not measured SDR savings,0.38635416666666667,-0.06767361111111109,-0.002955246913580234
DS8,complex random K5 policy11,303,11,30,3-5-0-2,0.03688649527487044,False,3.399776489134202,"{""excluded"": 3.3787757249023938, ""persistent"": 3.3992950187223223, ""ramp"": 3.367238702402099, ""stable_pre"": 3.390310548483975, ""takeover"": 3.3628608205498534, ""transition"": 3.3650780664275626}","{""0"": 3330, ""1"": 3260, ""2"": 3249, ""3"": 9841, ""5"": 9841, ""6"": 3270, ""7"": 3316, ""8"": 3257}",0.13967016253314898,4.0,0.5,offline replay only; not measured SDR savings,0.38635416666666667,-0.06767361111111109,-0.002955246913580234
DS8,complex random K5 policy23,101,23,30,3-5-0-1,0.039325271821969314,False,3.3995769188107285,"{""excluded"": 3.3673274747163715, ""persistent"": 3.3981972164487657, ""ramp"": 3.3608715059324172, ""stable_pre"": 3.3869135199822633, ""takeover"": 3.3669260893557147, ""transition"": 3.3632672641926757}","{""0"": 3397, ""1"": 3353, ""2"": 3238, ""3"": 9841, ""5"": 9841, ""6"": 3172, ""7"": 3258, ""8"": 3264}",0.13905549611653628,4.0,0.5,offline replay only; not measured SDR savings,0.39998842592592593,-0.054039351851851825,0.010679012345679029
DS8,complex random K5 policy23,202,23,30,3-5-0-1,0.039325271821969314,False,3.3995769188107285,"{""excluded"": 3.3673274747163715, ""persistent"": 3.3981972164487657, ""ramp"": 3.3608715059324172, ""stable_pre"": 3.3869135199822633, ""takeover"": 3.3669260893557147, ""transition"": 3.3632672641926757}","{""0"": 3397, ""1"": 3353, ""2"": 3238, ""3"": 9841, ""5"": 9841, ""6"": 3172, ""7"": 3258, ""8"": 3264}",0.13739213718837848,4.0,0.5,offline replay only; not measured SDR savings,0.39998842592592593,-0.054039351851851825,0.010679012345679029
DS8,complex random K5 policy23,303,23,30,3-5-0-1,0.039325271821969314,False,3.3995769188107285,"{""excluded"": 3.3673274747163715, ""persistent"": 3.3981972164487657, ""ramp"": 3.3608715059324172, ""stable_pre"": 3.3869135199822633, ""takeover"": 3.3669260893557147, ""transition"": 3.3632672641926757}","{""0"": 3397, ""1"": 3353, ""2"": 3238, ""3"": 9841, ""5"": 9841, ""6"": 3172, ""7"": 3258, ""8"": 3264}",0.13895352638528446,4.0,0.5,offline replay only; not measured SDR savings,0.39998842592592593,-0.054039351851851825,0.010679012345679029
DS8,complex random K5 policy37,101,37,30,3-5-2-7,0.036784879585407985,False,3.3999225849093873,"{""excluded"": 3.365149833867847, ""persistent"": 3.399535151629113, ""ramp"": 3.3741911548976242, ""stable_pre"": 3.3901278842696483, ""takeover"": 3.3446549887637818, ""transition"": 3.366126030483509}","{""0"": 3250, ""1"": 3207, ""2"": 3281, ""3"": 9841, ""5"": 9841, ""6"": 3244, ""7"": 3352, ""8"": 3348}",0.14143867105442057,4.0,0.5,offline replay only; not measured SDR savings,0.38158564814814816,-0.07244212962962959,-0.007723765432098739
DS8,complex random K5 policy37,202,37,30,3-5-2-7,0.036784879585407985,False,3.3999225849093873,"{""excluded"": 3.365149833867847, ""persistent"": 3.399535151629113, ""ramp"": 3.3741911548976242, ""stable_pre"": 3.3901278842696483, ""takeover"": 3.3446549887637818, ""transition"": 3.366126030483509}","{""0"": 3250, ""1"": 3207, ""2"": 3281, ""3"": 9841, ""5"": 9841, ""6"": 3244, ""7"": 3352, ""8"": 3348}",0.139258326291614,4.0,0.5,offline replay only; not measured SDR savings,0.38158564814814816,-0.07244212962962959,-0.007723765432098739
DS8,complex random K5 policy37,303,37,30,3-5-2-7,0.036784879585407985,False,3.3999225849093873,"{""excluded"": 3.365149833867847, ""persistent"": 3.399535151629113, ""ramp"": 3.3741911548976242, ""stable_pre"": 3.3901278842696483, ""takeover"": 3.3446549887637818, ""transition"": 3.366126030483509}","{""0"": 3250, ""1"": 3207, ""2"": 3281, ""3"": 9841, ""5"": 9841, ""6"": 3244, ""7"": 3352, ""8"": 3348}",0.13976029837071538,4.0,0.5,offline replay only; not measured SDR savings,0.38158564814814816,-0.07244212962962959,-0.007723765432098739
DS8,complex random K7 policy11,101,11,360,3-5-8-0-7-6,0.004572706025810385,False,5.866349666695544,"{""excluded"": 5.454263120279626, ""persistent"": 5.858967037960124, ""ramp"": 5.3448297534485665, ""stable_pre"": 5.728637817279132, ""takeover"": 5.398178658564554, ""transition"": 5.36309059551302}","{""0"": 6608, ""1"": 6534, ""2"": 6536, ""3"": 9841, ""5"": 9841, ""6"": 6592, ""7"": 6585, ""8"": 6509}",0.26550842291735033,6.0,0.75,offline replay only; not measured SDR savings,0.37582175925925926,-0.0901851851851852,-0.0024305555555554914
DS8,complex random K7 policy11,202,11,360,3-5-8-0-7-6,0.004572706025810385,False,5.866349666695544,"{""excluded"": 5.454263120279626, ""persistent"": 5.858967037960124, ""ramp"": 5.3448297534485665, ""stable_pre"": 5.728637817279132, ""takeover"": 5.398178658564554, ""transition"": 5.36309059551302}","{""0"": 6608, ""1"": 6534, ""2"": 6536, ""3"": 9841, ""5"": 9841, ""6"": 6592, ""7"": 6585, ""8"": 6509}",0.26124228197449456,6.0,0.75,offline replay only; not measured SDR savings,0.37582175925925926,-0.0901851851851852,-0.0024305555555554914
DS8,complex random K7 policy11,303,11,360,3-5-8-0-7-6,0.004572706025810385,False,5.866349666695544,"{""excluded"": 5.454263120279626, ""persistent"": 5.858967037960124, ""ramp"": 5.3448297534485665, ""stable_pre"": 5.728637817279132, ""takeover"": 5.398178658564554, ""transition"": 5.36309059551302}","{""0"": 6608, ""1"": 6534, ""2"": 6536, ""3"": 9841, ""5"": 9841, ""6"": 6592, ""7"": 6585, ""8"": 6509}",0.26436759590608216,6.0,0.75,offline replay only; not measured SDR savings,0.37582175925925926,-0.0901851851851852,-0.0024305555555554914
DS8,complex random K7 policy23,101,23,360,3-5-8-6-0-2,0.0042678589574230265,False,5.869333568603104,"{""excluded"": 5.4483729204559666, ""persistent"": 5.862445976873454, ""ramp"": 5.393555808015153, ""stable_pre"": 5.71761922987517, ""takeover"": 5.411293992466686, ""transition"": 5.34985933074986}","{""0"": 6604, ""1"": 6607, ""2"": 6455, ""3"": 9841, ""5"": 9841, ""6"": 6606, ""7"": 6561, ""8"": 6531}",0.26613001486856425,6.0,0.75,offline replay only; not measured SDR savings,0.37827546296296294,-0.08773148148148152,2.3148148148188774e-05
DS8,complex random K7 policy23,202,23,360,3-5-8-6-0-2,0.0042678589574230265,False,5.869333568603104,"{""excluded"": 5.4483729204559666, ""persistent"": 5.862445976873454, ""ramp"": 5.393555808015153, ""stable_pre"": 5.71761922987517, ""takeover"": 5.411293992466686, ""transition"": 5.34985933074986}","{""0"": 6604, ""1"": 6607, ""2"": 6455, ""3"": 9841, ""5"": 9841, ""6"": 6606, ""7"": 6561, ""8"": 6531}",0.2630410725566928,6.0,0.75,offline replay only; not measured SDR savings,0.37827546296296294,-0.08773148148148152,2.3148148148188774e-05
DS8,complex random K7 policy23,303,23,360,3-5-8-6-0-2,0.0042678589574230265,False,5.869333568603104,"{""excluded"": 5.4483729204559666, ""persistent"": 5.862445976873454, ""ramp"": 5.393555808015153, ""stable_pre"": 5.71761922987517, ""takeover"": 5.411293992466686, ""transition"": 5.34985933074986}","{""0"": 6604, ""1"": 6607, ""2"": 6455, ""3"": 9841, ""5"": 9841, ""6"": 6606, ""7"": 6561, ""8"": 6531}",0.3985950260208014,6.0,0.75,offline replay only; not measured SDR savings,0.37827546296296294,-0.08773148148148152,2.3148148148188774e-05
DS8,complex random K7 policy37,101,37,360,3-5-6-1-0-8,0.004166243267960573,False,5.866307821026318,"{""excluded"": 5.480000109259912, ""persistent"": 5.85857823699841, ""ramp"": 5.408239174180909, ""stable_pre"": 5.717643266616846, ""takeover"": 5.42486695167679, ""transition"": 5.330244744683201}","{""0"": 6458, ""1"": 6545, ""2"": 6532, ""3"": 9841, ""5"": 9841, ""6"": 6644, ""7"": 6629, ""8"": 6556}",0.2610633321532868,6.0,0.75,offline replay only; not measured SDR savings,0.3806597222222222,-0.08534722222222224,0.002407407407407469
DS8,complex random K7 policy37,202,37,360,3-5-6-1-0-8,0.004166243267960573,False,5.866307821026318,"{""excluded"": 5.480000109259912, ""persistent"": 5.85857823699841, ""ramp"": 5.408239174180909, ""stable_pre"": 5.717643266616846, ""takeover"": 5.42486695167679, ""transition"": 5.330244744683201}","{""0"": 6458, ""1"": 6545, ""2"": 6532, ""3"": 9841, ""5"": 9841, ""6"": 6644, ""7"": 6629, ""8"": 6556}",0.26170447842431765,6.0,0.75,offline replay only; not measured SDR savings,0.3806597222222222,-0.08534722222222224,0.002407407407407469
DS8,complex random K7 policy37,303,37,360,3-5-6-1-0-8,0.004166243267960573,False,5.866307821026318,"{""excluded"": 5.480000109259912, ""persistent"": 5.85857823699841, ""ramp"": 5.408239174180909, ""stable_pre"": 5.717643266616846, ""takeover"": 5.42486695167679, ""transition"": 5.330244744683201}","{""0"": 6458, ""1"": 6545, ""2"": 6532, ""3"": 9841, ""5"": 9841, ""6"": 6644, ""7"": 6629, ""8"": 6556}",0.26515649283402665,6.0,0.75,offline replay only; not measured SDR savings,0.3806597222222222,-0.08534722222222224,0.002407407407407469
DS8,magnitude K3,101,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.016878234619438836,2.0,0.25,offline replay only; not measured SDR savings,0.3584837962962963,,
DS8,magnitude K3,202,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.017275301280678737,2.0,0.25,offline replay only; not measured SDR savings,0.3584837962962963,,
DS8,magnitude K3,303,,1,3-5,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""3"": 9841, ""5"": 9841}",0.01798362033987718,2.0,0.25,offline replay only; not measured SDR savings,0.3584837962962963,,
DS8,magnitude all9,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013184369987066308,8.0,1.0,offline replay only; not measured SDR savings,0.5158333333333334,,
DS8,magnitude all9,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013186242332506556,8.0,1.0,offline replay only; not measured SDR savings,0.5158333333333334,,
DS8,magnitude all9,303,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""excluded"": -0.0, ""persistent"": -0.0, ""ramp"": -0.0, ""stable_pre"": -0.0, ""takeover"": -0.0, ""transition"": -0.0}","{""0"": 9841, ""1"": 9841, ""2"": 9841, ""3"": 9841, ""5"": 9841, ""6"": 9841, ""7"": 9841, ""8"": 9841}",0.013430499564089732,8.0,1.0,offline replay only; not measured SDR savings,0.5158333333333334,,
cleanStatic,complex IG K5,101,,28,3-5-0-1,0.318973315241972,False,1.9003438454086592,"{""calibration"": 1.890804841108899, ""clean_test"": 1.8454090817267048, ""train"": 1.9062629739691306, ""validation"": 1.9095575389437944}","{""0"": 7659, ""1"": 6044, ""2"": 3409, ""3"": 8844, ""5"": 8844, ""6"": 232, ""7"": 185, ""8"": 159}",2.8249124059749935,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex IG K5,202,,7,3-5-2-1,0.17819990954319312,False,1.7921050131178697,"{""calibration"": 1.790876006900404, ""clean_test"": 1.7870757562948436, ""train"": 1.792482114262025, ""validation"": 1.7913006155020117}","{""0"": 5769, ""1"": 5935, ""2"": 5983, ""3"": 8844, ""5"": 8844, ""7"": 1}",2.7306062389303745,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex IG K5,303,,16,3-5-8-7,0.3795793758480326,False,1.5756605922543472,"{""calibration"": 1.6085836555379815, ""clean_test"": 1.579856617835796, ""train"": 1.5628135587036431, ""validation"": 1.568672962721882}","{""0"": 3, ""1"": 16, ""2"": 64, ""3"": 8844, ""5"": 8844, ""6"": 3064, ""7"": 6470, ""8"": 8071}",2.7108113902205226,4.0,0.5,offline replay only; not measured SDR savings,,,
cleanStatic,complex IG K7,101,,66,3-5-0-1-2-6,0.2635685210312076,False,2.441905586832992,"{""calibration"": 2.4481869389046365, ""clean_test"": 2.331501993898259, ""train"": 2.4446927930440854, ""validation"": 2.448626613588437}","{""0"": 8844, ""1"": 8843, ""2"": 8839, ""3"": 8844, ""5"": 8844, ""6"": 7144, ""7"": 1306, ""8"": 400}",4.07584162032447,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex IG K7,202,,19,3-5-2-1-0-8,0.0641112618724559,False,2.8863828735354873,"{""calibration"": 2.883520630667108, ""clean_test"": 2.8784956526732115, ""train"": 2.886005750498677, ""validation"": 2.8822410430902647}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 2709, ""7"": 2841, ""8"": 3294}",3.8287614063809032,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex IG K7,303,,30,3-5-8-7-6-2,0.3608095884215287,False,1.7705388276074283,"{""calibration"": 1.8058669048716909, ""clean_test"": 1.7898254826223428, ""train"": 1.7557547451640294, ""validation"": 1.7441315107033175}","{""0"": 5, ""1"": 428, ""2"": 8411, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",3.9301141635939176,6.0,0.75,offline replay only; not measured SDR savings,,,
cleanStatic,complex K3,101,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.016466294127705578,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,complex K3,202,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.01602338579645922,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,complex K3,303,,1,3-5,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""3"": 8844, ""5"": 8844}",0.016954043787541413,2.0,0.25,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9 phase-destroyed,101,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.01246757113068541,8.0,1.0,offline replay only; not measured SDR savings,,,
cleanStatic,complex all9 phase-destroyed,202,,1,0-1-2-3-5-6-7-8,1.0,True,-0.0,"{""calibration"": -0.0, ""clean_test"": -0.0, ""train"": -0.0, ""validation"": -0.0}","{""0"": 8844, ""1"": 8844, ""2"": 8844, ""3"": 8844, ""5"": 8844, ""6"": 8844, ""7"": 8844, ""8"": 8844}",0.012556721336511143,8.0,1.0,offline replay only; not measured SDR savings,,,
